posted_at_jst,date_jst,time_jst,weekday,category,impressions,likes,like_rate,char_count,line_count,first_line,content
2025-10-01T09:00:00.000Z,2025-10-01,09:00,(水),アルゴリズム/仕様,23000,76,0.0033,792,13,"信じられない…10月に入りインスタアルゴリズム完全に調整突然入ってますね。今日はインスタ完全終了のお知らせです。いきなりリーチ落ちてません？？この度、絶対にインスタが伸びない行動5選が決定しました。新機能の追加の影響もありかなり変わってます…1つでも当てはまっているとアカウントのリーチ数がガクッと下がるのでアカウント確実に終わり全てやり直しです。5つあるのですが、","信じられない…10月に入りインスタアルゴリズム完全に調整突然入ってますね。今日はインスタ完全終了のお知らせです。いきなりリーチ落ちてません？？この度、絶対にインスタが伸びない行動5選が決定しました。新機能の追加の影響もありかなり変わってます…1つでも当てはまっているとアカウントのリーチ数がガクッと下がるのでアカウント確実に終わり全てやり直しです。5つあるのですが、\n①オーディエンス設定ミスでリーチしない
\nインスタのユーザー数は爆発的に増えていてその要因はリールとそのレコメンド機能。今後はリールとDM機能を中心に考えて再構築していくとのこと。さらにフォローの重要度が下がっているとも。理由はレコメンド機能の精度が圧倒的に高いから。ここまでは固定ポスト読んでる人はもう常識かと思いますが、1点修正がありまして、それがハッシュタグ。
\nかつては流入狙いで30個つけたり、最近ではレコメンドに載るためのジャンル設定で3-5個つけてる人がいましたが今は全く意味のないものになっているとのことです。
\nなので、つけてるとノイズとなりリーチ精度が抑制されたりするし、同じタグを連続で使うのもダメだし、そもそもタグをどうするか考えてる時間全部無駄。
\nそんなことどうでもよくて、 \nリサーチでリアルタイムニーズを掴み呼応してください。実際にハッシュタグ消してからリーチ数倍になりました。まじでこれだけで変わることあります。
\nターゲティング精度が神ってるので、それを念頭にすべて選択していく運用がすべてです。固定で資料200枚と動画2時間半で手順解説します。これ見てない人から次々とアカウント終わってます。数ヶ月前まで常識だったが今やっちゃダメなこと全部書いてる。
\nで、通知のやつIに貼っときました。探してください。公式によれば12/16からスタートらしいです。AIと利用者のチャット導入しその会話からターゲッティングを決めていくとのこと。もう再生回数をとる時代は完全に終わり、見込みのお客様のリアルタイムなニーズに答え続ける投稿を積み上げることがベースになります。完全にゲームチェンジがおきます。が、門口1年前から気づいてまして運用方法変えてます。その結果、界隈では集客数売上ともにぶち抜いてます。決してバズってるとかリーチ伸びまくりとかでは全くないのですがデータが証明しました。繰り返しますが、完全にゲームチェンジです。かつての常識のままいく人確実にアカウント終わります🙏 \nhttps://www.threads.com/@mon_guchi/post/DQsWp0NExAU?xmt=AQF08OhLNOPgT2shmSZlggBCqgyNGJBm9u5E-ycuoSqgPQ"
2025-11-07T09:00:00.000Z,2025-11-07,09:00,(金),アルゴリズム/仕様,11000,43,0.0039,621,8,"metaから通知来て11月以降、『伸びてるリール参考にしてリール投稿してる人』、アカバンされてます。かつてリール運用の常識まで言われてましたがそのままだとやばいです、投稿全部見直した方がいいレベル。だって、","metaから通知来て11月以降、『伸びてるリール参考にしてリール投稿してる人』、アカバンされてます。かつてリール運用の常識まで言われてましたがそのままだとやばいです、投稿全部見直した方がいいレベル。だって、\n今月から再生回数めちゃ落ちしてるやろ？実は11月から禁止行為とされ最悪一撃アカバンになります。お疲れ様でした。
\nCEOも言及してましたが我々クリエイターの制作意欲を掻き立てるために厳格に対応されてまして模倣と認定された瞬間にアカウント終わるようになりました。
\nいまだに参考にしろだの、真似ろ、TTPしろだのいわれてる人いるのですがそれ確実に間違ってまして今すぐ学ぶのやめた方がいいレベルです。もうアカウント終わってるかもしれません。
\nちょっと復活方法まとめます。
\nリールやそのレコメンド機能が業績を牽引している中、ちゃんとリサーチはすべきですが、まねるのは違います、自分の意見がないのであれば発信者としてもう終わりです。
\nリサーチからのリールの作り方の話は資料270枚くらいで無償解説してるので割愛しますが、いまだに旧型の運用でやっちゃってる人から今終わっていってますので即対応してください。固定に詳しく書いときます！\nhttps://www.threads.com/@mon_guchi/post/DQu-QNbkyIg?xmt=AQF02LRg-sNSMfo2fG97AO0Sp8U4hxTdNChe7iM6vmX_PA"
2025-11-08T09:00:00.000Z,2025-11-08,09:00,(土),アルゴリズム/仕様,5971,47,0.0079,734,10,"11月インスタ大改変入りまして、伸ばしたい人向けにポイント3つまとめます。逆にシンプルになって超簡単になりました。爆発的に伸びてるアカウントの特徴は1つだけ。逆に今までとおりインスタをやってると伸びないだけでなくアカウントごと壊れてすべて削除してやり直しになるのですが、","11月インスタ大改変入りまして、伸ばしたい人向けにポイント3つまとめます。逆にシンプルになって超簡単になりました。爆発的に伸びてるアカウントの特徴は1つだけ。逆に今までとおりインスタをやってると伸びないだけでなくアカウントごと壊れてすべて削除してやり直しになるのですが、\nアダムCEOも言及しています。インスタはフォロワーの価値が下がり、レコメンド最重要のアプリになります。その証拠にかつて勢いがあったアカウントが怠慢により対応できず続々とアカウント終わっています。対応には3つの設定が必要なのですが、99%のアカウントがすべ抜け落ちていて、本来の¼くらいしかリーチしてません。
\n1レコメンド設定
\nあなたのアカウントがどれだけ面白いリールを出すのか？ではなくて、誰におすすめすべきなのかを明確にしておくことでレコメンドに乗りまくります、次の条件を満たし50投稿してください
\n2アクティブクリエイター認証設定
\n直近でログインしてるユーザーのみに絞りに反応してもらえるリールをコンスタントに投稿していくことで設定可能です。ただし、直近のログインユーザーに反応してもらえなかったら何の意味もありせんので次
\n3リサーチ設定
\n直近1週間以内に投稿され3万再生およびフォロワー数以上のオーガニックリールのみに絞りリサーチしニーズを抽出して固定の無償資料200枚で解説してる制作手順でリールを50本連続で一切間違わず投稿してください。
\nこれで簡単に伸びていきます\nhttps://www.threads.com/@mon_guchi/post/DQxiAPuk-4w?xmt=AQF0Gro9f4xKP44a7DpjqHFRV03bhh5ZjYH_xjWx26vTcA"
2025-11-09T09:00:00.000Z,2025-11-09,09:00,(日),アルゴリズム/仕様,8599,47,0.0055,917,19,"11月でインスタ完全終了になります。すでにインスタはもう普通に投稿していても一切伸びなくなってます。めっちゃフォロワー多いアカウントみてもなんかしっくりこなくない？ん？なんでこんな投稿でこんなフォロワー多いの？みたいな","11月でインスタ完全終了になります。すでにインスタはもう普通に投稿していても一切伸びなくなってます。めっちゃフォロワー多いアカウントみてもなんかしっくりこなくない？ん？なんでこんな投稿でこんなフォロワー多いの？みたいな
\nあれはインスタがまだ簡単に伸ばせる時代に伸ばした人なのですがそんな人たちが一番やばく次々とアカウント終わっていってます。
\nつまり、今下克上を簡単に起こすことができ爆速で伸ばせるます。
\n昔はハッシュタグで検索一位を狙う！みたいなのが主流でしたが
\n12月16日以降はハッシュタグつけると逆に伸びなくなるし、
\nもうAIが完全に投稿の中身を判定して伸びるか伸びないか決まり、別のアプリレベルで変わってまして、\nつまりもう根本からインスタは変わってしまうのです。新時代に伸ばすポイント5つ説明します。1つでも漏れるともう完全終了確定です。
\n１ジャンル設定
\nこれで確認して同ジャンル出てなかったらもう終了確定です
\nどうやって設定するの？2以降で説明します
\n２1週間以内にログインしたアクティブユーザーに投稿を表示させる
\n直近1週間以内の投稿で再生数が回っているリールからリサーチしてそのリールをみた人が絶対に反応する冒頭3秒からリールをつくる
\n３冒頭フックのおすすめ
\n短期的快楽、ネガティブ訴求、感情爆発、常識破壊のどれかを使ってください。全部固定の無償の運用マニュアルに使い方書いてます
\n４プロフィール
\n発信者増えてるの一瞬でフォロワーしたいって思ってもらえばいふわっとプロフィールは全部アウトです 1行目発信内容を誰がみてもわかるよう明瞭に、2行目はそれを裏付ける数字をつかった実績で権威性をだしましょう
\n５間違わない
\nこのジャンルではこれが主流！とかで判断する人いますがずれまくってしまして、どのジャンルもやるべきことは変わりませんのでこれまでの常識を全部疑って再構築してください \nhttps://www.threads.com/@mon_guchi/post/DQ0cbWxiXmY?xmt=AQF0dHsTK9MyRC27cCmPSzoZoYHS4NkV6hMwib0bcBExpg"
2025-11-09T09:00:00.000Z,2025-11-09,09:00,(日),ストーリーズ/フィード,3450,65,0.0188,325,2,"eduGate大阪懇親会でした。わりと真面目な話をする会！みたいなニュアンスの懇親会が多いと思いますがそれは普段やってますので弊コミュニティは逆張りしてます。シャンパンパンパン系でした。大して内容も覚えてないのに次の日のストーリーズとかで「有益な話ばかりでした🥹🥹」みたいなのより「すごかった🫨」みたいなのを狙ってます！次週は東京です。同じくクラブを貸切ます💃💃SNS系のコミュニティでこんなぶっ飛んでるイベントあればきてみたくないですか？笑","eduGate大阪懇親会でした。わりと真面目な話をする会！みたいなニュアンスの懇親会が多いと思いますがそれは普段やってますので弊コミュニティは逆張りしてます。シャンパンパンパン系でした。大して内容も覚えてないのに次の日のストーリーズとかで「有益な話ばかりでした🥹🥹」みたいなのより「すごかった🫨」みたいなのを狙ってます！次週は東京です。同じくクラブを貸切ます💃💃SNS系のコミュニティでこんなぶっ飛んでるイベントあればきてみたくないですか？笑 \nhttps://www.threads.com/@mon_guchi/post/DQ03-4XidcK?xmt=AQF0dHsTK9MyRC27cCmPSzoZoYHS4NkV6hMwib0bcBExpg"
2025-11-10T09:00:00.000Z,2025-11-10,09:00,(月),アルゴリズム/仕様,40000,146,0.0037,1002,34,"11月に入りインスタアルゴリズム変わりまして、9割のアカウントが完全終了になっています。即日ある対策10個いいます、","11月に入りインスタアルゴリズム変わりまして、9割のアカウントが完全終了になっています。即日ある対策10個いいます、 \nmeta公式発表によりおすすめ精度強化
\nリール中心の仕様に変更
\nコメ誘導などの歪エンゲージ投稿の抑制
\nアフレコやブイログの模倣強化
\nこれにより続々と終わっていってます。いきなり再生回数落ちてません？？でも、
\nまだ対応できてるアカウントほぼいないので、今対応すれば逆にポジションとるのが容易です
\n対策10個言います
\n即改善したら年末、そして2026年に向けて
\nアカウントが昨日までが嘘だったように伸びていきます
\n10個いきます
\n1ハッシュタグ全削除
\nノイズがなくなりリーチ数があがります
\n2オーディエンス設定
\nプロフィールとリールグリッド両方表示して後伸びしやすくしましょう
\n3プロフィール編集からカテゴリ設定
\nデジタルクリエイターを選択してください
\n4リアルタイムリサーチの実施
\n1週間以内の投稿からニーズを見つけて投稿することでアクティブユーザーからエンゲージもらい伸びやすくなります
\n5インスタリカバリーの活用
\n旧型の運用で伸ばした人はリール1万再生一生でない、ストーリーズ20%閲覧でないのでリカバリーのために新型リールで50本連続投稿してください \n6ストーリーズリカバリーの活用
\n24時間更新しないところからストーリーズ投稿すると閲覧率があがりリールのリーチ精度が向上します
\n7Threadでシグナル集め
\nアカウントパワーに依存せず投稿が伸びるのでﾀﾋにアカウントはThreadでシグナルを集める
\n8Thread共同投稿オフ
\nこれは形式が違うので誰にも見られない投稿をしてるだけになるのですぐにオフにして過去投稿はすべて削除、
\nあと、スレッズやってない人全員アカウント終わります
\n9リアルタイムリサーチの活用
\nこちら運用マニュアル200枚で無償配布してます
\n10リールBGMを使わない
\n検索や雰囲気重視でつけてる人いますがターゲティング下がるので外すとリーチ精度が爆上がりします
\n全部即日数字に反映されます \nhttps://www.threads.com/@mon_guchi/post/DQ2xXXJk2Lc?xmt=AQF0-y8VIsa7qrRlZTHAaK-NcRFvNA9e3AcSgm1EiNnxKQ"
2025-11-11T09:00:00.000Z,2025-11-11,09:00,(火),アルゴリズム/仕様,280000,199,0.0007,967,9,"まじなのか…ストーリーズ11月で終了になります。大変おつかれさまでした。今時代完全に変わってまして、","まじなのか…ストーリーズ11月で終了になります。大変おつかれさまでした。今時代完全に変わってまして、\nストーリーズでリンク出しまくったり、PRやりまくってたりすると煩わしくてエンゲージ落ちていってアカウント終わっていくんですよね。見出しを書く🙄共感投稿🙄コミュニケーションとってファン化🙄とか全部ズレてまして、オファーなど各種案内は基本ストーリーズではなくプッシュ配信メディアを活用しつつ、日々のストーリーズ運用では投稿数を減らして渾身の1枚もしくは2枚を毎日上げるようにして閲覧ユーザー数を伸ばす。あ、ちなみにストーリーズ連続投稿で閲覧数が落ちる問題が解決した！という話がありましたが、あれ全然解決してません笑 引き続き1-2投稿とストーリーズリカバリの活用がユーザー閲覧数最大化できます。(ストーリーズリカバリ知らなかったらやばいです)で既存フォロワーからのエンゲージなどでシグナルが強まりインスタ側からすればあなたのアカウントをどこにおすすめすればユーザーが満足してアクティブユーザーが増えるのかが明瞭になり都合がいい。で、発信者側からしたら適材適所へのリーチで成約に繋がりやすいユーザーにリーチするのでマネタイズの側面からも明らかにベターです。なので旧型のストーリーズ運用は終わります。 \nいやいや、嘘でしょ
\nって思うじゃないですか？？それがまさに齟齬でして
\n7月以降で14個も変更点がありましたインスタ。もはや別アプリです。今までの有効だとされたノウハウ9割通用しません。
\nフィードもまだリーチとれる！！とか言ってる人いるじゃないですか？あれもまさに。浦島太郎。ガラケーの方が充電持ちがいい！って言ってる感覚に近いです。
\nそもそもリーチ数の話なんて誰もしてないのにおもろいですね。ストーリーズも同じ。数年前の従来の運用してるとピーク当時以上の成果出せてる人なんて誰もいない。
\nでも人は変化が怖くて縋るのです。それが1番こわいですね。すべてが変わった最新の運用マニュアルは固定で資料200枚で無償で配ってます。\nhttps://www.threads.com/@mon_guchi/post/DQ5UkHIE_AB?xmt=AQF0UW68b0v6XUCKXtcqEW0cDSO-itostBgyZvivdA2T1w"
2025-11-11T09:00:00.000Z,2025-11-11,09:00,(火),問いかけ型,3592,26,0.0072,478,3,"すぎさんありがとうございます！いろいろ忙しい中、高頻度で発信して向き合ってる人は解像度が8Kくらいいってますね。すぎさんの大阪の受講生の方と少しお話する機会があってそこで僭越ながらお話させていただいたのですがすぎさんはじめ『皆さんが憧れる人』の本当に見るべき部分はノウハウもそうですが1番は取り組む姿勢です。隠してるつもりないのですがThreads攻略者としてのポジションもそろそろ取りに行かさせていただいてもよろしいでしょうか？普通にえ、違うでしょってノウハウが有益ってことになってることもありそれは業界的によくないので一掃することになってしまいます。これはあくどいやり方とかではなく、健全化のための使命としていかせていただきます。","すぎさんありがとうございます！いろいろ忙しい中、高頻度で発信して向き合ってる人は解像度が8Kくらいいってますね。すぎさんの大阪の受講生の方と少しお話する機会があってそこで僭越ながらお話させていただいたのですがすぎさんはじめ『皆さんが憧れる人』の本当に見るべき部分はノウハウもそうですが1番は取り組む姿勢です。隠してるつもりないのですがThreads攻略者としてのポジションもそろそろ取りに行かさせていただいてもよろしいでしょうか？普通にえ、違うでしょってノウハウが有益ってことになってることもありそれは業界的によくないので一掃することになってしまいます。これはあくどいやり方とかではなく、健全化のための使命としていかせていただきます。 \nhttps://www.threads.com/@sugisan_insta_/post/DQ5z5iik8P_\nhttps://www.threads.com/@mon_guchi/post/DQ55R9wCdf1?xmt=AQF0UW68b0v6XUCKXtcqEW0cDSO-itostBgyZvivdA2T1w"
2025-11-12T09:00:00.000Z,2025-11-12,09:00,(水),アルゴリズム/仕様,21000,95,0.0045,955,11,"【緊急】昨日からリールの伸び方変わりましたね。気づいてない人やばいです今日はリール大幅変更のお知らせです。もう完全に常識変わってまして、","【緊急】昨日からリールの伸び方変わりましたね。気づいてない人やばいです今日はリール大幅変更のお知らせです。もう完全に常識変わってまして、\n知らないまま投稿しているアカウント、どんどん終わっていってるのですが、metaからの発表はご確認されましたでしょうか？今から変更点と対策3つまとめますが、アカウントおわった？って疑うくらい再生回数激減している人いますが原因わかりますか？
\n99%気づいていないので今対応すれば一気にポジションとれます。1つでも知らないことがある人はやばいです。確実に年内でアカウント終わります。固定の無償資料受け取ってる人は全く問題ないのですが、
\n１リールの初速を出すな
\n今のビルリールほど初速が遅いです。初速が速いのは濃いフォロワーにウケている投稿で偏りがち、新規フォロワーにはレコメンド精度向上によりじわっと増える仕組みです。僕は以前数万回だったのが1ヶ月後みたら10万再生超えてたみたいなのたくさんあります
\n２リサーチを徹底しろ
\nリサーチがわからない！という人は多いので簡単に完璧なリサーチできる方法今からいいます、直近1週間以内に投稿されたリールに絞り3万回およびフォロワー数以上の再生回数でコメントキャプション誘導なし、横動画の切り抜きやライブの切り抜きでないオーガニックなリールこれです\n３ 2を徹底していただいた上でリサーチ元の視聴者が絶対に反応する冒頭フック、内容に深みを増す導入分、そして専門性の高い内容という構成でリールを50本連続で投稿してください。これでアカウントパワー爆上がりして一気にポジションとれます
\nどうせこのポストもちゃんと読む人少ないのですが、だからこそチャンスがあるのです。7月以降変更14個あり、別のアプリに変わってるレベルですが誰も気付かず旧型の運用して伸びないと悩んでいる。みたいなよくわからない状況です
\n運用マニュアルは固定においてるので大丈夫かと思いますが、がちで行動した人だけ勝てますし、その難易度が低くなってます急げ \nhttps://www.threads.com/@mon_guchi/post/DQ72fS5E1cF?xmt=AQF0UW68b0v6XUCKXtcqEW0cDSO-itostBgyZvivdA2T1w"
